Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
11331,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,27/10/2019,27/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11332,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,24/10/2019,24/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11333,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,20/10/2019,20/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11334,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,14/10/2019,14/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11335,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,20/10/2019,20/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11336,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,02/10/2019,02/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11337,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,06/10/2019,06/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11338,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,06/10/2019,06/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11339,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,31/10/2019,31/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,34,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.18,.02,25,25,Fixed point reconciliation adjustment
11340,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,02/10/2019,02/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11341,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,12/10/2019,12/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11342,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,25/10/2019,25/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11343,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,28/10/2019,28/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11344,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,11/10/2019,11/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11345,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,10/10/2019,10/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11346,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,22/10/2019,22/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11347,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,23/10/2019,23/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11348,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,24/10/2019,24/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11349,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,01/10/2019,01/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11350,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,20/10/2019,20/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11351,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,29/10/2019,29/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11352,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,03/10/2019,03/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,34,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.18,.02,25,25,Fixed point reconciliation adjustment
11353,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,12/10/2019,12/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11354,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,10/10/2019,10/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11355,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,25/10/2019,25/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11356,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,12/10/2019,12/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11357,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,08/10/2019,08/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,34,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.18,.02,25,25,Fixed point reconciliation adjustment
11358,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,24/10/2019,24/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11359,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,24/10/2019,24/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,34,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.18,.02,25,25,Fixed point reconciliation adjustment
11360,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,09/10/2019,09/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11361,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,07/10/2019,07/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11362,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,26/10/2019,26/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11363,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,19/10/2019,19/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11364,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,16/10/2019,16/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11365,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,10/10/2019,10/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11366,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,25/10/2019,25/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11367,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Hugs & Kisses, , ,20/10/2019,20/10/2019,Sky Sports News 2019  ,Sky Sports News, ,1,33,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.03,25,25,Fixed point reconciliation adjustment
11368,00618760530,P,2020071,Sky Sports Premier League Low Peak,Television, ,Hugs & Kisses, , ,06/10/2019,06/10/2019,Sky Sports Premiership Football 2019  ,Sky Sports Premier League, ,1,35,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.06,25,25,Fixed point reconciliation adjustment
11369,00618760530,P,2020071,Sky Sports Premier League Low Peak,Television, ,Hugs & Kisses, , ,06/10/2019,06/10/2019,Sky Sports Premiership Football 2019  ,Sky Sports Premier League, ,1,35,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.17,.06,25,25,Fixed point reconciliation adjustment
11370,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Hugs & Kisses, , ,19/10/2019,19/10/2019,Gillette Soccer Saturday 2019  ,Sky Sports Premier League, ,1,36,Blake Deleon Stafford,Manderson Stephen,Tulsiani Yogesh Naraindas,BMG Rights Management (UK) Lim,126579BS,T9156670110,126579BS, , , ,.09,.04,25,25,Fixed point reconciliation adjustment
11371,00618760530,P,2020071,Sky One Non Peak,Television, ,Just Be Good To Green, , ,07/03/2020,07/03/2020,I'm Game  ,Sky1, ,1,73,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , ,.17,.01,3.75,3.75,Fixed point reconciliation adjustment
11372,00618760530,P,2020041,Sky One Non Peak,Television, ,Just Be Good To Green, , ,17/11/2019,17/11/2019,Sky Sports F1 2019  ,Sky1, ,1,96,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , ,.23,.01,3.75,3.75,Fixed point reconciliation adjustment
11373,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Just Be Good To Green, , ,03/12/2019,03/12/2019,Good Morning Sports Fans 2019  ,Sky Sports News, ,1,82,Harris James Samuel Iii,Hughes Andrew Terence,Lewis Terry Steven,Manderson Stephen Paul,062044BQ,T9112803540,062044BQ, , , ,.06,.01,3.75,3.75,Fixed point reconciliation adjustment
11374,00618760530,P,2020041,Comedy Central Non Peak,Television, ,Kids Who Love To Dance, , ,26/12/2019,26/12/2019,Most Ridiculous  ,Comedy Central, ,1,101,Khan Shahid,Manderson Stephen,Sande Adele Emily,Bucks Music Group Ltd,070601LP,T9054673404,070601LP, , , ,.17,.02,12.5,12.5,Fixed point reconciliation adjustment
11375,00618760530,P,2020041,Sky Sports Arena Low Peak,Television, ,Kids Who Love To Dance, , ,24/11/2017,24/11/2017,Game Changers (Sky Sports)  ,Sky Sports Arena, ,1,37,Khan Shahid,Manderson Stephen,Sande Adele Emily,Bucks Music Group Ltd,070601LP,T9054673404,070601LP, , , ,.04,.01,12.5,12.5,Fixed point reconciliation adjustment
11376,00618760530,P,2020041,Sky Sports Mix Non Peak,Television, ,Kids Who Love To Dance, , ,28/09/2018,28/09/2018,Game Changers (Sky Sports)  ,Sky Sports Mix, ,1,26,Khan Shahid,Manderson Stephen,Sande Adele Emily,Bucks Music Group Ltd,070601LP,T9054673404,070601LP, , , ,.17,.17,12.5,12.5,Fixed point reconciliation adjustment
11377,00618760530,P,2020041,Sky Sports Mix Non Peak,Television, ,Kids Who Love To Dance, , ,28/09/2018,28/09/2018,Game Changers (Sky Sports)  ,Sky Sports Mix, ,1,37,Khan Shahid,Manderson Stephen,Sande Adele Emily,Bucks Music Group Ltd,070601LP,T9054673404,070601LP, , , ,.25,.24,12.5,12.5,Fixed point reconciliation adjustment
11378,00618760530,P,2020101,Sky Sports Mix Non Peak,Television, ,Kids Who Love To Dance, , ,11/04/2020,11/04/2020,Sky Sports Netball 2017  ,Sky Sports Mix, ,1,126,Khan Shahid,Manderson Stephen,Sande Adele Emily,Bucks Music Group Ltd,070601LP,T9054673404,070601LP, , , ,.85,.82,12.5,12.5,Fixed point reconciliation adjustment
11379,00618760530,P,2020101,Sky Sports Mix Non Peak,Television, ,Kids Who Love To Dance, , ,11/04/2020,11/04/2020,Sky Sports Netball 2017  ,Sky Sports Mix, ,1,124,Khan Shahid,Manderson Stephen,Sande Adele Emily,Bucks Music Group Ltd,070601LP,T9054673404,070601LP, , , ,.83,.81,12.5,12.5,Fixed point reconciliation adjustment
11380,00618760530,P,2019121,Sky One Non Peak,Television, ,Little Secrets, , ,27/07/2019,27/07/2019,Premiership Years Aka Premier League Years  ,Sky1, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,1.36,.12,23.75,23.75,Fixed point reconciliation adjustment
11381,00618760530,P,2020101,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,09/04/2020,09/04/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11382,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,12/10/2019,12/10/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11383,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,16/03/2020,16/03/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11384,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,28/03/2020,28/03/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11385,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,10/02/2020,10/02/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11386,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,06/02/2020,06/02/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11387,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,14/03/2020,14/03/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11388,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,24/01/2020,24/01/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11389,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,19/02/2020,19/02/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11390,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,03/03/2020,03/03/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11391,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,13/01/2020,13/01/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11392,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,12/11/2019,12/11/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11393,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,19/12/2019,19/12/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11394,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,25/11/2019,25/11/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11395,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,30/10/2019,30/10/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11396,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,17/10/2019,17/10/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11397,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,20/09/2019,20/09/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11398,00618760530,P,2019121,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,13/07/2019,13/07/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.77,.28,23.75,23.75,Fixed point reconciliation adjustment
11399,00618760530,P,2019121,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,28/08/2019,28/08/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.77,.28,23.75,23.75,Fixed point reconciliation adjustment
11400,00618760530,P,2019121,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,13/08/2019,13/08/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.77,.28,23.75,23.75,Fixed point reconciliation adjustment
11401,00618760530,P,2019121,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,07/07/2019,07/07/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.77,.28,23.75,23.75,Fixed point reconciliation adjustment
11402,00618760530,P,2019121,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,14/08/2019,14/08/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.77,.28,23.75,23.75,Fixed point reconciliation adjustment
11403,00618760530,P,2019121,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,27/07/2019,27/07/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.77,.28,23.75,23.75,Fixed point reconciliation adjustment
11404,00618760530,P,2019121,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,20/07/2019,20/07/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.77,.28,23.75,23.75,Fixed point reconciliation adjustment
