Client Recipient,Client Code,Record Type,Payee Code,Song Title,Song Code,Source Name,Composers,Source Code, Income Type,Catalogue Number,Income Period,Distribution Number,Perc. Paid To Us,Fraction Numerator,Fraction Denominator,Amount,Units,Royalty Payable,Payout Perc.,Source Perc.,Original Perc. Received,Company Code,Sub Code,Royalty Note,Usage Year,Country Of Origin,Country Of Sale,Film Or Series Name,Statement ID Year,Statement ID Number,Royalty Country Code,Royalty Country Description,Misc. Information,Price,Originating System,Incoming Perc. Received,Member Number,Member Name,Label Code Number,Label Broadcast Channel,Artist,Album Program Title,Episode Title,License Number,Secondary Title,ISAN Number,Exploit Source Code,Exploitation Source,Income Type Description,Domestic Foreign,ISRC Number,ISWC Number,UPC Barcode Number,EAN Barcode Number,Usage Type,Usage Count,Time Of Day,Duration Seconds,CAE IPI Number,Instrumental Or Vocal,Rights Owner,Owner Role
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,4,APPLE SUBSCRIPT,19101912,0,90,0,0,0.04,0,0.02,55.556,50,100,CP,0,APPLE SUBSCRIPTION (FREE TRIAL)/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERFORMANCE,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,4,TIDAL,19101912,0,90,0,0,0.05,0,0.03,55.556,50,100,CP,0,TIDAL/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERFORMANCE,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,21,,17041706,0,90,0,0,0.03,1,0.02,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - DOWNLOAD,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,21,LYRICFIND,19031903,0,90,0,0,0.31,1851,0.26,83.333,75,33.6,CP,0,LYRICFIND/,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - DOWNLOAD,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,47,,19071909,0,90,0,0,11.81,0,6.56,55.556,50,100,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,47,AMAZON MUSIC UN,19101912,0,90,0,0,0.08,0,0.04,55.556,50,100,CP,0,AMAZON MUSIC UNLIMITED/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,47,GOOGLE PLAY MUS,19101912,0,90,0,0,0.01,0,0.01,55.556,50,100,CP,0,GOOGLE PLAY MUSIC/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,47,ITUNIR,19101912,0,90,0,0,0.03,0,0.02,55.556,50,100,CP,0,ITUNIR/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,47,PANDORA,19101912,0,90,0,0,0.7,0,0.39,55.556,50,100,CP,0,PANDORA/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,47,PANDORA PLUS,19101912,0,90,0,0,0.28,0,0.16,55.556,50,100,CP,0,PANDORA PLUS/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,47,PANDORA PREMIUM,19101912,0,90,0,0,0.23,0,0.13,55.556,50,100,CP,0,PANDORA PREMIUM/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,47,RHAPSODY,19101912,0,90,0,0,0.04,0,0.02,55.556,50,100,CP,0,RHAPSODY/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,47,SPOTIFY,19101912,0,90,0,0,7.42,0,4.12,55.556,50,100,CP,0,SPOTIFY/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,47,YOUTUBE - AUDIO,19101912,0,90,0,0,0.17,0,0.09,55.556,50,100,CP,0,YOUTUBE - AUDIO PERFORMANCES/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,47,YOUTUBE PREMIUM,19101912,0,90,0,0,0.04,0,0.02,55.556,50,100,CP,0,YOUTUBE PREMIUM/US,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,16.68,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,18101810,0,90,0,0,0.01,31,0.01,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,18111811,0,90,0,0,0.01,39,0.01,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.01,33,0.01,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.01,39,0.01,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.01,43,0.01,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.02,112,0.02,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.02,123,0.02,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.04,135,0.03,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.11,395,0.09,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.05,179,0.04,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,1.06,9344,0.88,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.13,617,0.11,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.07,340,0.06,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.04,198,0.03,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.04,205,0.03,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.03,278,0.02,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.1,850,0.08,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.06,512,0.05,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.19,2101,0.16,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.43,3429,0.36,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,0.25,2012,0.21,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,7.38,62985,6.15,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19041906,0,90,0,0,18.26,131976,15.22,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.01,40,0.01,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.01,45,0.01,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.02,64,0.02,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.02,129,0.02,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.02,133,0.02,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.03,147,0.02,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.04,171,0.03,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.08,324,0.07,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.04,203,0.03,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.97,8529,0.81,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.18,802,0.15,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.09,344,0.07,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.03,246,0.02,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.1,826,0.08,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.03,308,0.02,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.2,2324,0.17,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.35,2861,0.29,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,0.22,1716,0.18,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,6.35,54145,5.29,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,IMAGEM USA,BORGER/ILLINGWORTH/KANKAM,IMUS,48,,19071909,0,90,0,0,13.7,99193,11.42,83.333,75,33.6,CP,0,,,,,,20,173,US,UNITED STATES OF AMERICA,,0,IN,33.6,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,ORIGIN MUSICPUBLISHING,BORGER/ILLINGWORTH/KANKAM,ORIG,4,APRA,18071906,0,16.67,0,0,0.04,0,0.02,55.556,50,10,CP,0,APRA/AUST,,,,,20,178,AU,AUSTRALIA,,0,CH,16.67,,,,,,,,,,,,,PERFORMANCE,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,ORIGIN MUSICPUBLISHING,BORGER/ILLINGWORTH/KANKAM,ORIG,47,APRA,18071906,0,16.67,0,0,0.57,0,0.32,55.556,50,10,CP,0,APRA/AUST,,,,,20,178,AU,AUSTRALIA,,0,CH,16.67,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,ORIGIN MUSICPUBLISHING,BORGER/ILLINGWORTH/KANKAM,ORIG,48,AMCOS,19041906,0,33.33,0,0,0.06,3320,0.05,83.333,75,10,CP,0,AMCOS/AUST,,,,,20,178,AU,AUSTRALIA,,0,CH,33.33,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,ORIGIN MUSICPUBLISHING,BORGER/ILLINGWORTH/KANKAM,ORIG,48,AMCOS,19041906,0,33.33,0,0,0.06,3320,0.05,83.333,75,10,CP,0,AMCOS/AUST,,,,,20,178,AU,AUSTRALIA,,0,CH,33.33,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,ORIGIN MUSICPUBLISHING,BORGER/ILLINGWORTH/KANKAM,ORIG,48,AMCOS,19041906,0,33.33,0,0,0.63,3320,0.52,83.333,75,10,CP,0,AMCOS/AUST,,,,,20,178,AU,AUSTRALIA,,0,CH,33.33,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,ORIGIN MUSICPUBLISHING,BORGER/ILLINGWORTH/KANKAM,ORIG,48,AMCOS,19041906,0,33.33,0,0,0.26,557,0.22,83.333,75,10,CP,0,AMCOS/AUST,,,,,20,178,AU,AUSTRALIA,,0,CH,33.33,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,ORIGIN MUSICPUBLISHING,BORGER/ILLINGWORTH/KANKAM,ORIG,47,APRA,18071906,0,16.67,0,0,0.09,0,0.05,55.556,50,10,CP,0,APRA/NEWZ,,,,,20,178,NZ,NEW ZEALAND,,0,CH,16.67,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,ORIGIN MUSICPUBLISHING,BORGER/ILLINGWORTH/KANKAM,ORIG,48,AMCOS,19041906,0,33.33,0,0,0.15,803,0.12,83.333,75,10,CP,0,AMCOS/NEWZ,,,,,20,178,NZ,NEW ZEALAND,,0,CH,33.33,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,PEER MUSIC,BORGER/ILLINGWORTH/KANKAM,PEER,48,,1807,0,90,0,0,0.04,1485,0.03,83.333,75,33.6,CP,0,,,,,,20,183,CL,CHILE,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,PEER MUSIC,BORGER/ILLINGWORTH/KANKAM,PEER,48,,1808,0,90,0,0,0.03,1495,0.02,83.333,75,33.6,CP,0,,,,,,20,183,CL,CHILE,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,PEER MUSIC,BORGER/ILLINGWORTH/KANKAM,PEER,48,,1809,0,90,0,0,0.01,161,0.01,83.333,75,33.6,CP,0,,,,,,19,831,CL,CHILE,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,PEER MUSIC,BORGER/ILLINGWORTH/KANKAM,PEER,48,,1809,0,90,0,0,0.03,2539,0.02,83.333,75,33.6,CP,0,,,,,,20,183,CL,CHILE,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,PEER MUSIC,BORGER/ILLINGWORTH/KANKAM,PEER,47,,19041904,0,90,0,0,0.1,7617,0.06,55.556,50,16.67,CP,0,,,,,,20,187,CO,COLOMBIA,,0,CH,90,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,PEER MUSIC,BORGER/ILLINGWORTH/KANKAM,PEER,47,,19081908,0,90,0,0,0.02,1391,0.01,55.556,50,16.67,CP,0,,,,,,20,187,CO,COLOMBIA,,0,CH,90,,,,,,,,,,,,,PERF - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,PEER MUSIC,BORGER/ILLINGWORTH/KANKAM,PEER,48,,1807,0,90,0,0,0.02,552,0.02,83.333,75,33.6,CP,0,,,,,,20,187,CO,COLOMBIA,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,PEER MUSIC,BORGER/ILLINGWORTH/KANKAM,PEER,48,,1808,0,90,0,0,0.01,567,0.01,83.333,75,33.6,CP,0,,,,,,20,187,CO,COLOMBIA,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,PEER MUSIC,BORGER/ILLINGWORTH/KANKAM,PEER,48,,1809,0,90,0,0,0.01,849,0.01,83.333,75,33.6,CP,0,,,,,,20,187,CO,COLOMBIA,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
,42135,1,42135,WANNA LOSE YOU,1575494,PEER MUSIC,BORGER/ILLINGWORTH/KANKAM,PEER,48,,1807,0,90,0,0,0.01,161,0.01,83.333,75,33.6,CP,0,,,,,,20,191,DOMR,DOMENICAN REPUBLIC,,0,CH,90,,,,,,,,,,,,,MECH - STREAMING,F,,,,,,,,,,,,
