"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2021-09-04 05:23:59 +1000","151798796","Sale","Matrix (Music Standard License)","9558463","IVIP44771688","28.00","","2.80","","","","25.20","AudioJungle","United States","Utah","Pleasant Grove","84062"
"2021-09-03 22:06:23 +1000","151780622","Author Fee","Author Fee for sale IVIP44766973","15454580","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-09-03 22:06:23 +1000","151780622","Sale","Inspirational Beauty Piano (Music Standard License)","15454580","IVIP44766973","32.00","","","","","","32.00","AudioJungle","Spain","Catalonia","Cornellá de Llobregat","08940"
"2021-09-02 22:47:21 +1000","151730863","Author Fee","Author Fee for sale IVIP44754317","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2021-09-02 22:47:21 +1000","151730863","Sale","Hope Piano (Music Standard License)","18103534","IVIP44754317","34.00","","3.40","","","","30.60","AudioJungle","United States","District of Columbia","Washington","20015"
"2021-09-02 19:52:40 +1000","151722863","Author Fee","Author Fee for sale IVIP44752322","7673585","","3.75","","","","","","-3.75","AudioJungle","","","",""
"2021-09-02 19:52:40 +1000","151722863","Sale","a News Report (Music Standard License)","7673585","IVIP44752322","30.00","","","","","","30.00","AudioJungle","Germany","","Muenster","48145"
"2021-09-02 00:53:12 +1000","151685179","Author Fee","Author Fee for sale IVIP44742390","7854796","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-09-02 00:53:12 +1000","151685179","Sale","Samba (Music Standard License)","7854796","IVIP44742390","32.00","","","","","","32.00","AudioJungle","Netherlands","","Zoetermeer","2716jr"
"2021-09-01 20:45:23 +1000","151673168","Author Fee","Author Fee for sale IVIP44739255","9562769","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-09-01 20:45:23 +1000","151673168","Sale","Helpful (Music Standard License)","9562769","IVIP44739255","22.00","","","","","","22.00","AudioJungle","New Zealand","5510","Levin","5510"
"2021-09-01 17:41:26 +1000","151664825","Author Fee","Author Fee for sale IVIP44737189","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2021-09-01 17:41:26 +1000","151664825","Sale","Hope Piano (Music Standard License)","18103534","IVIP44737189","34.00","","","","","","34.00","AudioJungle","China","","beijing ",""
"2021-09-01 00:13:11 +1000","","Payout","To info@orensharon.com via PayPal","","","","","","","","","-3048.98","","","","",""
"2021-08-31 23:30:47 +1000","151628018","Author Fee","Author Fee for sale IVIP44727178","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-08-31 23:30:47 +1000","151628018","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP44727178","32.00","","","","","","32.00","AudioJungle","Korea, Republic of","","Seoul","05719"
"2021-08-31 22:44:59 +1000","151625577","Author Fee","Author Fee for sale IVIP44726536","20182237","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-08-31 22:44:59 +1000","151625577","Sale","Sadness to Inspiring (Music Standard License)","20182237","IVIP44726536","25.00","","","","","","25.00","AudioJungle","United Arab Emirates","DUBAI","DUBAI","340505"
