"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2020-03-18 22:35:43 +1100","122299082","Sale","Hope Piano (Music Standard License)","18103534","IVIP37005819","34.00","","","","","","34.00","AudioJungle","Slovakia","","Dunajska Luzna",""
"2020-03-18 21:37:46 +1100","122296170","Author Fee","Author Fee for sale IVIP37005059","17473309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-03-18 21:37:46 +1100","122296170","Sale","Sad To Happy (Music Standard License)","17473309","IVIP37005059","28.00","","2.80","","","","25.20","AudioJungle","United States","New Jersey","piscataway","08854"
"2020-03-18 20:12:12 +1100","122291948","Author Fee","Author Fee for sale IVIP37003952","25422203","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-03-18 20:12:12 +1100","122291948","Sale","Calm Music (Music Standard License)","25422203","IVIP37003952","15.00","","","","","","15.00","AudioJungle","Poland","kujawsko-pomorskie","Bydgoszcz","85-323"
"2020-03-18 17:21:42 +1100","122286245","Author Fee","Author Fee for sale IVIP37002543","23765499","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-18 17:21:42 +1100","122286245","Sale","Soft Piano (Music Standard License)","23765499","IVIP37002543","25.00","","","","","","25.00","AudioJungle","Taiwan","","taichung","403"
"2020-03-18 14:54:03 +1100","122282782","Author Fee","Author Fee for sale IVIP37001755","12071027","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-18 14:54:03 +1100","122282782","Sale","For Learning (Music Standard License)","12071027","IVIP37001755","25.00","","2.50","","","","22.50","AudioJungle","United States","Florida","Florida","33069"
"2020-03-18 13:09:45 +1100","122280146","Author Fee","Author Fee for sale IVIP37001058","15454580","","22.13","","","","","","-22.13","AudioJungle","","","",""
"2020-03-18 13:09:45 +1100","122280146","Sale","Inspirational Beauty Piano (Music Broadcast License (10 Million))","15454580","IVIP37001058","177.00","","","","","","177.00","AudioJungle","Japan","Tokyo","Meguro-ku","153-0051"
"2020-03-18 09:49:25 +1100","122274847","Author Fee","Author Fee for sale IVIP36999723","23147705","","2.50","","","","","","-2.50","AudioJungle","","","",""
"2020-03-18 09:49:25 +1100","122274847","Sale","Awkward (Music Standard License)","23147705","IVIP36999723","20.00","","","","","","20.00","AudioJungle","Canada","Alberta","Edmonton","T6V 0K9"
"2020-03-18 09:49:25 +1100","122274847","Author Fee","Author Fee for sale IVIP36999722","22126794","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-18 09:49:25 +1100","122274847","Sale","This is Comic (Music Standard License)","22126794","IVIP36999722","25.00","","","","","","25.00","AudioJungle","Canada","Alberta","Edmonton","T6V 0K9"
"2020-03-18 06:34:57 +1100","122267302","Author Fee","Author Fee for sale IVIP36997724","21302465","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-03-18 06:34:57 +1100","122267302","Sale","Fun Drums (Music Standard License)","21302465","IVIP36997724","18.00","","","","","","18.00","AudioJungle","Norway","","Oslo","0152"
"2020-03-18 06:03:42 +1100","122265680","Author Fee","Author Fee for sale IVIP36997312","23352870","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-18 06:03:42 +1100","122265680","Sale","Epic Violin (Music Standard License)","23352870","IVIP36997312","25.00","","","","","","25.00","AudioJungle","Japan","SAITAMA-KEN","WAKO-SHI","351-0101"
"2020-03-18 05:40:08 +1100","122264561","Author Fee","Author Fee for sale IVIP36996945","15454580","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-18 05:40:08 +1100","122264561","Sale","Inspirational Beauty Piano (Music Standard License)","15454580","IVIP36996945","25.00","","","","","","25.00","AudioJungle","Portugal","","Lisboa",""
"2020-03-18 00:04:58 +1100","122245485","Author Fee","Author Fee for sale IVIP36991977","18945136","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-03-18 00:04:58 +1100","122245485","Sale","This is Heartbreaking (Music Standard License)","18945136","IVIP36991977","18.00","","","","","","18.00","AudioJungle","Latvia","Latvia","Rucava","LV-3477"
"2020-03-17 21:00:47 +1100","122236269","Author Fee","Author Fee for sale IVIP36989560","24155449","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-17 21:00:47 +1100","122236269","Sale","This is Arab (Music Standard License)","24155449","IVIP36989560","25.00","","","","","","25.00","AudioJungle","United Arab Emirates","Dubai","Dubai",""
"2020-03-17 09:09:21 +1100","122215381","Author Fee","Author Fee for sale IVIP36984172","12058925","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-17 09:09:21 +1100","122215381","Sale","a lovely Piano (Music Standard License)","12058925","IVIP36984172","25.00","","2.50","","","","22.50","AudioJungle","United States","Georgia","Watkinsville","30677"
"2020-03-17 08:41:02 +1100","122214507","Author Fee","Author Fee for sale IVIP36983953","18087943","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-03-17 08:41:02 +1100","122214507","Sale","Electronic Background (Music Standard License)","18087943","IVIP36983953","8.00","","","","","","8.00","AudioJungle","Poland","Malopolska","Krakow","30-733"
"2020-03-16 22:01:09 +1100","122183580","Author Fee","Author Fee for sale IVIP36975911","17473309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-03-16 22:01:09 +1100","122183580","Sale","Sad To Happy (Music Standard License)","17473309","IVIP36975911","28.00","","","","","","28.00","AudioJungle","Netherlands","Noord-Brabant","'s-Hertogenbosch","5222 AE"
"2020-03-16 21:14:59 +1100","122181394","Author Fee","Author Fee for sale IVIP36975427","17831661","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-16 21:14:59 +1100","122181394","Sale","Documentary Background (Music Standard License)","17831661","IVIP36975427","32.00","","","","","","32.00","AudioJungle","Australia","New South Wales","Wagstaffe","2257"
"2020-03-16 21:00:07 +1100","122180710","Author Fee","Author Fee for sale IVIP36975250","13930511","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-16 21:00:07 +1100","122180710","Sale","Documentary Film (Music Standard License)","13930511","IVIP36975250","32.00","","","","","","32.00","AudioJungle","Australia","New South Wales","Wagstaffe","2257"
"2020-03-16 04:48:21 +1100","122152256","Author Fee","Author Fee for sale IVIP36968249","13283284","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2020-03-16 04:48:21 +1100","122152256","Sale","Cheerful Music (Music Standard License)","13283284","IVIP36968249","24.00","","","","","","24.00","AudioJungle","Romania","Bucuresti","Bucuresti","010565"
"2020-03-15 05:57:38 +1100","122116311","Author Fee","Author Fee for sale IVIP36960055","19290827","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-03-15 05:57:38 +1100","122116311","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP36960055","35.00","","3.50","","","","31.50","AudioJungle","United States","Ohio","Mount Vernon","43050"
"2020-03-14 16:32:56 +1100","122091523","Author Fee","Author Fee for sale IVIP36954587","25421856","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-03-14 16:32:56 +1100","122091523","Sale","Ambient Piano (Music Standard License)","25421856","IVIP36954587","15.00","","","","","","15.00","AudioJungle","Japan","","tokyo",""
"2020-03-14 16:27:32 +1100","122091397","Author Fee","Author Fee for sale IVIP36954554","20026344","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2020-03-14 16:27:32 +1100","122091397","Sale","a Documentary Film (Music Standard License)","20026344","IVIP36954554","24.00","","","","","","24.00","AudioJungle","India","Maharashtra","Mumbai","400016"
"2020-03-14 13:31:40 +1100","122088386","Author Fee","Author Fee for sale IVIP36953893","18186367","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-03-14 13:31:40 +1100","122088386","Sale","Waltz Piano (Music Standard License)","18186367","IVIP36953893","8.00","","","","","","8.00","AudioJungle","Korea, Republic of","seoul ","seoul","100-053"
"2020-03-14 11:21:51 +1100","122085848","Author Fee","Author Fee for sale IVIP36953316","24536311","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-14 11:21:51 +1100","122085848","Sale","This Is Sneaky (Music Standard License)","24536311","IVIP36953316","25.00","","2.50","","","","22.50","AudioJungle","United States","California","Los Angeles","90027"
"2020-03-14 05:23:25 +1100","122075435","Author Fee","Author Fee for sale IVIP36950329","19279546","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-14 05:23:25 +1100","122075435","Sale","Ocean 11 (Music Standard License)","19279546","IVIP36950329","25.00","","","","","","25.00","AudioJungle","United Kingdom","","London","E9 6RF"
"2020-03-13 20:43:02 +1100","122050868","Author Fee","Author Fee for sale IVIP36943725","15454580","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-13 20:43:02 +1100","122050868","Sale","Inspirational Beauty Piano (Music Standard License)","15454580","IVIP36943725","25.00","","","","","","25.00","AudioJungle","Germany","","Balingen","72336"
"2020-03-13 20:16:32 +1100","122049640","Author Fee","Author Fee for sale IVIP36943410","9795406","","4.63","","","","","","-4.63","AudioJungle","","","",""
"2020-03-13 20:16:32 +1100","122049640","Sale","Hang Drum (Music Broadcast License (1 Million))","9795406","IVIP36943410","37.00","","","","","","37.00","AudioJungle","Slovakia","","Bratislava","82108"
"2020-03-13 18:35:19 +1100","122045829","Author Fee","Author Fee for sale IVIP36942384","22860059","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-13 18:35:19 +1100","122045829","Sale","Wild (Music Standard License)","22860059","IVIP36942384","22.00","","","","","","22.00","AudioJungle","Japan","","名古屋市熱田区",""
"2020-03-13 16:42:55 +1100","122042871","Author Fee","Author Fee for sale IVIP36941713","11040791","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-13 16:42:55 +1100","122042871","Sale","Horror Music (Music Standard License)","11040791","IVIP36941713","32.00","","","","","","32.00","AudioJungle","United Kingdom","","Borehamwood","WD6 1TF"
"2020-03-13 15:23:38 +1100","122041144","Author Fee","Author Fee for sale IVIP36941262","6799955","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-13 15:23:38 +1100","122041144","Sale","Over the Rainbow (Music Standard License)","6799955","IVIP36941262","32.00","","","","","","32.00","AudioJungle","Singapore","singapore","singapore","338729"
"2020-03-13 08:07:55 +1100","122030453","Author Fee","Author Fee for sale IVIP36938272","19370055","","0.75","","","","","","-0.75","AudioJungle","","","",""
"2020-03-13 08:07:55 +1100","122030453","Sale","Short Intro (Music Standard License)","19370055","IVIP36938272","6.00","","0.60","","","","5.40","AudioJungle","United States","Arizona","Gilbert","85295"
"2020-03-13 07:09:44 +1100","122028260","Author Fee","Author Fee for sale IVIP36937654","12163492","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-13 07:09:44 +1100","122028260","Sale","Epic Emotional (Music Standard License)","12163492","IVIP36937654","25.00","","2.50","","","","22.50","AudioJungle","United States","Missouri","Dudley","63936"
"2020-03-13 01:24:14 +1100","122010720","Author Fee","Author Fee for sale IVIP36932634","11713071","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-13 01:24:14 +1100","122010720","Sale","On Hold Music (Music Standard License)","11713071","IVIP36932634","32.00","","","","","","32.00","AudioJungle","United Kingdom","","Thorpe","TW20 8RF"
"2020-03-13 01:07:58 +1100","122009901","Author Fee","Author Fee for sale IVIP36932387","24217759","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-13 01:07:58 +1100","122009901","Sale","This is Amusing (Music Standard License)","24217759","IVIP36932387","22.00","","","","","","22.00","AudioJungle","China","Beijing","Bejing","100027"
"2020-03-12 23:59:10 +1100","122005816","Author Fee","Author Fee for sale IVIP36931373","11864107","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-12 23:59:10 +1100","122005816","Sale","Africa (Music Standard License)","11864107","IVIP36931373","32.00","","","","","","32.00","AudioJungle","South Africa","Gauteng","Johannesburg","2090"
"2020-03-12 21:22:40 +1100","121998276","Author Fee","Author Fee for sale IVIP36929332","25782122","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-12 21:22:40 +1100","121998276","Sale","This is Soft Piano (Music Standard License)","25782122","IVIP36929332","22.00","","","","","","22.00","AudioJungle","Finland","Uusimaa","Helsinki","00550"
"2020-03-12 15:58:04 +1100","121986834","Author Fee","Author Fee for sale IVIP36926268","14320023","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-12 15:58:04 +1100","121986834","Sale","Sneaky Funny (Music Standard License)","14320023","IVIP36926268","32.00","","","","","","32.00","AudioJungle","Indonesia","Jawa Timur","Surabaya","60292"
"2020-03-12 00:02:34 +1100","121947829","Author Fee","Author Fee for sale IVIP36915254","22222357","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-12 00:02:34 +1100","121947829","Sale","Comic Music (Music Standard License)","22222357","IVIP36915254","22.00","","","","","","22.00","AudioJungle","Lebanon","Hazmiye","Beirut","00961"
"2020-03-11 15:48:42 +1100","121926506","Author Fee","Author Fee for sale IVIP36909659","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2020-03-11 15:48:42 +1100","121926506","Sale","Hope Piano (Music Standard License)","18103534","IVIP36909659","34.00","","","","","","34.00","AudioJungle","China","","杭州",""
"2020-03-11 13:43:07 +1100","121923064","Author Fee","Author Fee for sale IVIP36908793","25847043","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-11 13:43:07 +1100","121923064","Sale","Inspiring Story (Music Standard License)","25847043","IVIP36908793","22.00","","","","","","22.00","AudioJungle","Australia","Victoria","Windsor","3181"
"2020-03-11 05:18:21 +1100","121904700","Author Fee","Author Fee for sale IVIP36903480","17473309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-03-11 05:18:21 +1100","121904700","Sale","Sad To Happy (Music Standard License)","17473309","IVIP36903480","28.00","","","","","","28.00","AudioJungle","Germany","BRB","potsdam","14476"
"2020-03-11 03:04:12 +1100","121896955","Author Fee","Author Fee for sale IVIP36901240","20292658","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-03-11 03:04:12 +1100","121896955","Sale","Easy Going (Music Standard License)","20292658","IVIP36901240","18.00","","","","","","18.00","AudioJungle","Canada","Ontario","Woodstock","N4S7Y3"
"2020-03-11 00:49:02 +1100","121888204","Author Fee","Author Fee for sale IVIP36898753","18464826","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-03-11 00:49:02 +1100","121888204","Sale","Sad Documentary (Music Standard License)","18464826","IVIP36898753","8.00","","","","","","8.00","AudioJungle","Netherlands","Nederland","Noorden","2431 XE"
"2020-03-10 19:48:46 +1100","121872033","Author Fee","Author Fee for sale IVIP36894287","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-10 19:48:46 +1100","121872033","Sale","Sadness Piano (Music Standard License)","15600213","IVIP36894287","32.00","","","","","","32.00","AudioJungle","Japan","Tokyo","Shibuya-Ku","150-0031"
"2020-03-10 19:01:39 +1100","121870056","Author Fee","Author Fee for sale IVIP36893740","19290827","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-03-10 19:01:39 +1100","121870056","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP36893740","35.00","","","","","","35.00","AudioJungle","Netherlands","","Zwartsluis",""
"2020-03-10 13:41:40 +1100","121560317","Sale Reversal","Reversal of Happy End (Music Standard License)","22640934","CNIP274588","32.00","","","","","","-32.00","AudioJungle","Netherlands","North Brabant","Tilburg","5041"
"2020-03-10 13:41:40 +1100","121560317","Author Fee Reversal","Reversal of Author Fee for sale IVIP36809467","22640934","","4.00","","","","","","4.00","AudioJungle","","","",""
"2020-03-10 09:13:31 +1100","121853718","Author Fee","Author Fee for sale IVIP36889218","9616592","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-03-10 09:13:31 +1100","121853718","Sale","Lucid Dream (Music Standard License)","9616592","IVIP36889218","8.00","","0.80","","","","7.20","AudioJungle","United States","Delaware","Wilmington","19801"
"2020-03-10 00:30:29 +1100","121825257","Author Fee","Author Fee for sale IVIP36881206","8410051","","4.63","","","","","","-4.63","AudioJungle","","","",""
"2020-03-10 00:30:29 +1100","121825257","Sale","Building Music (Music Broadcast License (1 Million))","8410051","IVIP36881206","37.00","","3.70","","","","33.30","AudioJungle","United States","Virginia","VIRGINIA BEACH","23451"
"2020-03-09 21:05:40 +1100","121814789","Author Fee","Author Fee for sale IVIP36878264","19290827","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-03-09 21:05:40 +1100","121814789","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP36878264","35.00","","","","","","35.00","AudioJungle","United Kingdom","","london","se23 2tf"
"2020-03-09 14:19:12 +1100","121801762","Author Fee","Author Fee for sale IVIP36874782","9616278","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-09 14:19:12 +1100","121801762","Sale","Super Hero (Music Standard License)","9616278","IVIP36874782","32.00","","","","","","32.00","AudioJungle","Australia","New South Wales","north sydney","2060"
"2020-03-08 22:16:35 +1100","121773651","Author Fee","Author Fee for sale IVIP36867533","13446227","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-08 22:16:35 +1100","121773651","Sale","Drama Piano (Music Standard License)","13446227","IVIP36867533","25.00","","","","","","25.00","AudioJungle","Turkey","","istanbul",""
"2020-03-08 18:46:34 +1100","121768205","Author Fee","Author Fee for sale IVIP36866305","8413953","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-08 18:46:34 +1100","121768205","Sale","Slow Piano (Music Standard License)","8413953","IVIP36866305","32.00","","","","","","32.00","AudioJungle","Korea, Republic of","","Seoul",""
"2020-03-08 11:46:27 +1100","121760858","Author Fee","Author Fee for sale IVIP36864539","11047228","","3.75","","","","","","-3.75","AudioJungle","","","",""
"2020-03-08 11:46:27 +1100","121760858","Sale","Banjo Music (Music Standard License)","11047228","IVIP36864539","30.00","","3.00","","","","27.00","AudioJungle","United States","Pennsylvania","Holland","18966"
"2020-03-08 05:31:47 +1100","121750802","Author Fee","Author Fee for sale IVIP36861815","20026344","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2020-03-08 05:31:47 +1100","121750802","Sale","a Documentary Film (Music Standard License)","20026344","IVIP36861815","24.00","","","","","","24.00","AudioJungle","Egypt","Maadi","Cairo","11431"
"2020-03-08 03:08:01 +1100","121745268","Author Fee","Author Fee for sale IVIP36860452","10826163","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-03-08 03:08:01 +1100","121745268","Sale","Problem to Solution (Music Standard License)","10826163","IVIP36860452","18.00","","","","","","18.00","AudioJungle","Russian Federation","город Санкт-Петербург","Санкт-Петербург","196240"
"2020-03-07 17:37:11 +1100","121727409","Author Fee","Author Fee for sale IVIP36856361","24624596","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-07 17:37:11 +1100","121727409","Sale","Comedy Fun (Music Standard License)","24624596","IVIP36856361","22.00","","","","","","22.00","AudioJungle","Vietnam","Nghệ An","Quỳnh Lưu","465570"
"2020-03-07 16:43:18 +1100","121726296","Author Fee","Author Fee for sale IVIP36856122","12772547","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-07 16:43:18 +1100","121726296","Sale","Casino  (Music Standard License)","12772547","IVIP36856122","32.00","","","","","","32.00","AudioJungle","Australia","New South Wales","Macquarie Park","2113"
"2020-03-07 15:02:42 +1100","121724480","Author Fee","Author Fee for sale IVIP36855686","22860059","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-07 15:02:42 +1100","121724480","Sale","Wild (Music Standard License)","22860059","IVIP36855686","22.00","","2.20","","","","19.80","AudioJungle","United States","Texas","lumberton","77657"
"2020-03-07 01:59:48 +1100","121696936","Author Fee","Author Fee for sale IVIP36848044","20292663","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-07 01:59:48 +1100","121696936","Sale","Peaceful (Music Standard License)","20292663","IVIP36848044","22.00","","","","","","22.00","AudioJungle","China","广东省","广州","514000"
"2020-03-07 00:55:32 +1100","121693381","Author Fee","Author Fee for sale IVIP36846985","9515256","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-03-07 00:55:32 +1100","121693381","Sale","This is Funky Groove (Music Standard License)","9515256","IVIP36846985","18.00","","","","","","18.00","AudioJungle","Hungary","Hungary","Budapest","1027"
"2020-03-06 23:27:56 +1100","121688905","Author Fee","Author Fee for sale IVIP36845758","25782348","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-06 23:27:56 +1100","121688905","Sale","From Sad to Inspire (Music Standard License)","25782348","IVIP36845758","22.00","","","","","","22.00","AudioJungle","Turkey","","Istanbul",""
"2020-03-06 08:36:34 +1100","121657749","Author Fee","Author Fee for sale IVIP36836969","7833210","","4.38","","","","","","-4.38","AudioJungle","","","",""
"2020-03-06 08:36:34 +1100","121657749","Sale","Soccer (Music Standard License)","7833210","IVIP36836969","35.00","","3.50","","","","31.50","AudioJungle","United States","Missouri","St Louis","63116"
"2020-03-06 08:02:50 +1100","121656343","Author Fee","Author Fee for sale IVIP36836567","24217759","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-06 08:02:50 +1100","121656343","Sale","This is Amusing (Music Standard License)","24217759","IVIP36836567","22.00","","","","","","22.00","AudioJungle","Israel","","Maanit","3785500 "
"2020-03-06 06:38:27 +1100","121652254","Author Fee","Author Fee for sale IVIP36835337","23917626","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-03-06 06:38:27 +1100","121652254","Sale","The Opening (Music Standard License)","23917626","IVIP36835337","15.00","","1.50","","","","13.50","AudioJungle","United States","Pennsylvania","Lancaster","17601"
"2020-03-06 06:21:51 +1100","121651331","Author Fee","Author Fee for sale IVIP36835101","11630326","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-03-06 06:21:51 +1100","121651331","Sale","Upbeat News (Music Standard License)","11630326","IVIP36835101","8.00","","","","","","8.00","AudioJungle","Puerto Rico","PR","Trujillo Alto ","00976"
"2020-03-06 01:34:03 +1100","121634945","Author Fee","Author Fee for sale IVIP36830267","21650031","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-06 01:34:03 +1100","121634945","Sale","Informative (Music Standard License)","21650031","IVIP36830267","22.00","","","","","","22.00","AudioJungle","Belgium","Antwerp","Olen","2250"
"2020-03-06 01:32:33 +1100","121634418","Author Fee","Author Fee for sale IVIP36830236","16008519","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-06 01:32:33 +1100","121634418","Sale","Silly (Music Standard License)","16008519","IVIP36830236","25.00","","","","","","25.00","AudioJungle","Egypt","El mohandseen","giza ","12651"
"2020-03-06 00:56:44 +1100","121632549","Author Fee","Author Fee for sale IVIP36829606","21635493","","2.50","","","","","","-2.50","AudioJungle","","","",""
"2020-03-06 00:56:44 +1100","121632549","Sale","a Soft Piano Music (Music Standard License)","21635493","IVIP36829606","20.00","","","","","","20.00","AudioJungle","United Kingdom","County (optional)","London","SE1 0SW"
"2020-03-06 00:43:49 +1100","121631725","Author Fee","Author Fee for sale IVIP36829402","19281997","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-06 00:43:49 +1100","121631725","Sale","Motivational Build Up (Music Standard License)","19281997","IVIP36829402","32.00","","3.20","","","","28.80","AudioJungle","United States","Texas","RICHARDSON","75081"
"2020-03-06 00:43:48 +1100","121631725","Author Fee","Author Fee for sale IVIP36829401","7850400","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-06 00:43:48 +1100","121631725","Sale","Building & Inspiring (Music Standard License)","7850400","IVIP36829401","25.00","","2.50","","","","22.50","AudioJungle","United States","Texas","RICHARDSON","75081"
"2020-03-06 00:01:48 +1100","121629420","Author Fee","Author Fee for sale IVIP36828725","15535021","","5.63","","","","","","-5.63","AudioJungle","","","",""
"2020-03-06 00:01:48 +1100","121629420","Sale","Uplifting Song (with vocals) (Music Standard License)","15535021","IVIP36828725","45.00","","","","","","45.00","AudioJungle","Taiwan","Wenshan Dist","Taipei City  ","11686"
"2020-03-05 23:23:12 +1100","121627540","Author Fee","Author Fee for sale IVIP36828206","25782348","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-05 23:23:12 +1100","121627540","Sale","From Sad to Inspire (Music Standard License)","25782348","IVIP36828206","22.00","","","","","","22.00","AudioJungle","United Kingdom","","Tamworth","B79 0NY"
"2020-03-05 22:53:46 +1100","121626099","Author Fee","Author Fee for sale IVIP36827849","25266175","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-03-05 22:53:46 +1100","121626099","Sale","Beautiful Piano (Music Standard License)","25266175","IVIP36827849","15.00","","","","","","15.00","AudioJungle","Israel","","Kiryat Ono","5545043"
"2020-03-05 06:17:22 +1100","121587829","Author Fee","Author Fee for sale IVIP36817291","21215576","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-05 06:17:22 +1100","121587829","Sale","A Sadness Music (Music Standard License)","21215576","IVIP36817291","32.00","","3.20","","","","28.80","AudioJungle","United States","Washington","Kennewick","99338"
"2020-03-05 04:58:01 +1100","121583440","Author Fee","Author Fee for sale IVIP36816028","19012721","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-03-05 04:58:01 +1100","121583440","Sale","Fashion Beat (Music Standard License)","19012721","IVIP36816028","8.00","","","","","","8.00","AudioJungle","Czech Republic","61340758","Most","43401"
"2020-03-05 02:41:02 +1100","121575144","Author Fee","Author Fee for sale IVIP36813625","25429774","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2020-03-05 02:41:02 +1100","121575144","Sale","Morning (Music Standard License)","25429774","IVIP36813625","15.00","","","","","","15.00","AudioJungle","Hong Kong","","Hong Kong",""
"2020-03-05 02:35:50 +1100","121574804","Author Fee","Author Fee for sale IVIP36813519","23098701","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-03-05 02:35:50 +1100","121574804","Sale","Change Is Coming (Music Standard License)","23098701","IVIP36813519","22.00","","2.20","","","","19.80","AudioJungle","United States","New Jersey","South Orange","07079"
"2020-03-04 22:56:32 +1100","121561821","Author Fee","Author Fee for sale IVIP36809868","23352870","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-04 22:56:32 +1100","121561821","Sale","Epic Violin (Music Standard License)","23352870","IVIP36809868","25.00","","","","","","25.00","AudioJungle","Netherlands","","amsterdam","1059cn"
"2020-03-04 22:27:02 +1100","121560317","Author Fee","Author Fee for sale IVIP36809467","22640934","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-03-04 22:27:02 +1100","121560317","Sale","Happy End (Music Standard License)","22640934","IVIP36809467","32.00","","","","","","32.00","AudioJungle","Netherlands","North Brabant","Tilburg","5041"
"2020-03-04 20:21:50 +1100","121553625","Author Fee","Author Fee for sale IVIP36807615","23104134","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-03-04 20:21:50 +1100","121553625","Sale","Podcast (Music Standard License)","23104134","IVIP36807615","25.00","","","","","","25.00","AudioJungle","Israel","","Maanit","3785500 "
"2020-03-04 19:21:15 +1100","121550419","Author Fee","Author Fee for sale IVIP36806765","20697281","","5.50","","","","","","-5.50","AudioJungle","","","",""
"2020-03-04 19:21:15 +1100","121550419","Sale","Art (Music Broadcast License (1 Million))","20697281","IVIP36806765","44.00","","","","","","44.00","AudioJungle","Taiwan","台北市","台灣","10555"
"2020-03-04 17:41:18 +1100","121546681","Author Fee","Author Fee for sale IVIP36805882","20697281","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-03-04 17:41:18 +1100","121546681","Sale","Art (Music Standard License)","20697281","IVIP36805882","28.00","","","","","","28.00","AudioJungle","Taiwan","台北市","台灣","10555"
"2020-03-04 16:36:08 +1100","121544852","Author Fee","Author Fee for sale IVIP36805408","20385350","","5.50","","","","","","-5.50","AudioJungle","","","",""
