Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
1000,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Running Back For More,.0008,33.33,01/07/2017,31/07/2017, , ,,00000002, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,030207CU,T0115184672,030207CU, ,452720,EUR, , , , , 
1001,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Running Back For More,.0015,33.33,01/11/2017,30/11/2017, , ,,00000004, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,030207CU,T0115184672,030207CU, ,455554,EUR, , , , , 
1002,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,Running Back For More,.026,33.33,01/10/2017,31/12/2017, , ,,00000002, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,030207CU,T0115184672,030207CU, ,455551,EUR, , , , , 
1003,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Running Back For More,.0089,33.33,01/10/2017,31/10/2017, , ,,00000040, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7752394H,T0115184672,7752394H, ,446079,EUR, , , , , 
1004,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Running Back For More,.0067,33.33,01/11/2017,30/11/2017, , ,,00000029, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,030207CU,T0115184672,030207CU, ,455559,EUR, , , , , 
1005,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Running Back For More,.0074,33.33,01/10/2017,04/11/2017, , ,,00000001, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,030207CU,T0115184672,030207CU, ,455496,GBP, , , , , 
1006,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,Running Back For More,.0148,33.33,03/12/2017,30/12/2017, , ,,00000002, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,030207CU,T0115184672,030207CU, ,455490,GBP, , , , , 
1007,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.0005,50,01/12/2017,31/12/2017, , ,,00000002, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,455900,EUR, , , , , 
1008,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.0023,50,01/08/2017,31/08/2017, , ,,00000004, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,452721,EUR, , , , , 
1009,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.0004,50,01/08/2017,31/08/2017, , ,,00000001, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,452721,EUR, , , , , 
1010,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.0216,50,01/11/2017,30/11/2017, , ,,00000039, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,455554,EUR, , , , , 
1011,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.0055,50,01/07/2017,31/07/2017, , ,,00000010, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,452720,EUR, , , , , 
1012,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.0077,50,01/10/2017,31/10/2017, , ,,00000014, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,455553,EUR, , , , , 
1013,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.009,50,01/12/2017,31/12/2017, , ,,00000016, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,455555,EUR, , , , , 
1014,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.0029,50,01/09/2017,30/09/2017, , ,,00000005, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,452722,EUR, , , , , 
1015,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.0011,50,01/09/2017,30/09/2017, , ,,00000002, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,452722,EUR, , , , , 
1016,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.0093,50,01/10/2016,31/12/2016, , ,,00000027, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,446564,EUR, , , , , 
1017,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.0151,50,01/10/2017,31/10/2017, , ,,00000045, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,446079,EUR, , , , , 
1018,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,So In Love,.0156,50,01/11/2017,30/11/2017, , ,,00000045, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,455559,EUR, , , , , 
1019,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,So In Love,.031,50,05/11/2017,02/12/2017, , ,,00000002, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,455493,GBP, , , , , 
1020,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,So In Love,.0155,50,01/10/2017,04/11/2017, , ,,00000001, ,Bebe Winans,Nigel Philip Lowis, , ,7796211T,T9002612706,7796211T, ,455496,GBP, , , , , 
1021,00177149937,M,2018071,BBC iPlayer,Online, ,Someday,.08,33.33,01/09/2017,01/09/2017,Story Of Tracy Beaker  ,BBC iPlayer,527343028,00000001,41,Harris Brian Steven,Jordan Natalie,Lowis Nigel Philip,Downboy Music Ltd,024267AQ,T9118167241,024267AQ, , , , , , , , 
1022,00177149937,M,2018071,BBC iPlayer,Online, ,Someday,.05,33.33,01/09/2017,01/09/2017,Story Of Tracy Beaker  ,BBC iPlayer,527343028,00000001,25,Harris Brian Steven,Jordan Natalie,Lowis Nigel Philip,Downboy Music Ltd,024267AQ,T9118167241,024267AQ, , , , , , , , 
1023,00177149937,M,2018071,BBC iPlayer,Online, ,Someday,.01,33.33,01/10/2017,01/10/2017,Story Of Tracy Beaker  ,BBC iPlayer,527343028,00000001,37,Harris Brian Steven,Jordan Natalie,Lowis Nigel Philip,Downboy Music Ltd,024267AQ,T9118167241,024267AQ, , , , , , , , 
1024,00177149937,M,2018071,BBC iPlayer,Online, ,Someday,.01,33.33,01/10/2017,01/10/2017,Story Of Tracy Beaker  ,BBC iPlayer,527343028,00000001,25,Harris Brian Steven,Jordan Natalie,Lowis Nigel Philip,Downboy Music Ltd,024267AQ,T9118167241,024267AQ, , , , , , , , 
1025,00177149937,M,2018071,BBC iPlayer,Online, ,Someday,.01,33.33,01/10/2017,01/10/2017,Story Of Tracy Beaker  ,BBC iPlayer,527343028,00000001,41,Harris Brian Steven,Jordan Natalie,Lowis Nigel Philip,Downboy Music Ltd,024267AQ,T9118167241,024267AQ, , , , , , , , 
1026,00177149937,M,2018071,BBC iPlayer,Online, ,Someday,.01,33.33,01/10/2017,01/10/2017,Story Of Tracy Beaker  ,BBC iPlayer,527343028,00000001,25,Harris Brian Steven,Jordan Natalie,Lowis Nigel Philip,Downboy Music Ltd,024267AQ,T9118167241,024267AQ, , , , , , , , 
1027,00177149937,M,2018071,BBC iPlayer,Online, ,Someday,.07,33.33,01/09/2017,01/09/2017,Story Of Tracy Beaker  ,BBC iPlayer,527343028,00000001,37,Harris Brian Steven,Jordan Natalie,Lowis Nigel Philip,Downboy Music Ltd,024267AQ,T9118167241,024267AQ, , , , , , , , 
1028,00177149937,M,2018071,BBC iPlayer,Online, ,Someday,.06,33.33,01/09/2017,01/09/2017,Story Of Tracy Beaker  ,BBC iPlayer,527343028,00000001,35,Harris Brian Steven,Jordan Natalie,Lowis Nigel Philip,Downboy Music Ltd,024267AQ,T9118167241,024267AQ, , , , , , , , 
1029,00177149937,M,2018071,BBC iPlayer,Online, ,Someday,.05,33.33,01/09/2017,01/09/2017,Story Of Tracy Beaker  ,BBC iPlayer,527343028,00000001,25,Harris Brian Steven,Jordan Natalie,Lowis Nigel Philip,Downboy Music Ltd,024267AQ,T9118167241,024267AQ, , , , , , , , 
1030,00177149937,M,2018071,BBC iPlayer,Online, ,Someday,.03,33.33,01/09/2017,01/09/2017,Story Of Tracy Beaker  ,BBC iPlayer,527343028,00000001,16,Harris Brian Steven,Jordan Natalie,Lowis Nigel Philip,Downboy Music Ltd,024267AQ,T9118167241,024267AQ, , , , , , , , 
1031,00177149937,M,2018071,BBC iPlayer,Online, ,Someday,.01,33.33,01/10/2017,01/10/2017,Story Of Tracy Beaker  ,BBC iPlayer,527343028,00000001,35,Harris Brian Steven,Jordan Natalie,Lowis Nigel Philip,Downboy Music Ltd,024267AQ,T9118167241,024267AQ, , , , , , , , 
1032,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,State Of Mind,.0303,50,01/04/2017,30/04/2017, , ,,00000001, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,435122,GBP, , , , , 
1033,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,State Of Mind,.0156,50,01/04/2017,30/04/2017, , ,,00000001, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,435122,GBP, , , , , 
1034,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.1012,50,01/06/2017,30/06/2017, , ,,00000003, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,435132,GBP, , , , , 
1035,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.0337,50,01/04/2017,30/04/2017, , ,,00000001, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,435123,GBP, , , , , 
1036,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.0337,50,01/06/2017,30/06/2017, , ,,00000001, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,435132,GBP, , , , , 
1037,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.0169,50,01/04/2017,30/04/2017, , ,,00000001, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,435123,GBP, , , , , 
1038,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.3375,50,01/04/2017,30/04/2017, , ,,00000010, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,435123,GBP, , , , , 
1039,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.1012,50,01/05/2017,31/05/2017, , ,,00000003, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,435126,GBP, , , , , 
1040,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.0169,50,01/06/2017,30/06/2017, , ,,00000001, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,435132,GBP, , , , , 
1041,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.0337,50,01/05/2017,31/05/2017, , ,,00000002, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,435126,GBP, , , , , 
1042,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.0043,50,01/10/2017,31/10/2017, , ,,00000008, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455553,EUR, , , , , 
1043,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.0017,50,01/09/2017,30/09/2017, , ,,00000003, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,452722,EUR, , , , , 
1044,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.01,50,01/11/2017,30/11/2017, , ,,00000018, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455554,EUR, , , , , 
1045,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.0012,50,01/10/2017,31/10/2017, , ,,00000002, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455553,EUR, , , , , 
1046,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.0034,50,01/12/2017,31/12/2017, , ,,00000006, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455555,EUR, , , , , 
1047,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.0032,50,01/08/2017,31/08/2017, , ,,00000006, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,452721,EUR, , , , , 
1048,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.0049,50,01/07/2017,31/07/2017, , ,,00000009, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,452720,EUR, , , , , 
1049,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.0023,50,01/11/2017,30/11/2017, , ,,00000004, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455554,EUR, , , , , 
1050,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.0231,50,01/10/2017,31/12/2017, , ,,00000001, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455552,EUR, , , , , 
1051,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.0097,50,01/11/2017,30/11/2017, , ,,00000028, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455559,EUR, , , , , 
1052,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.0108,50,01/10/2017,31/10/2017, , ,,00000032, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,446079,EUR, , , , , 
1053,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.0209,50,01/10/2017,31/10/2017, , ,,00000062, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,446079,EUR, , , , , 
1054,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,State Of Mind,.0176,50,01/11/2017,30/11/2017, , ,,00000051, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455559,EUR, , , , , 
1055,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.0177,50,01/10/2017,04/11/2017, , ,,00000001, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,456326,GBP, , , , , 
1056,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.0336,50,05/11/2017,02/12/2017, , ,,00000001, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455494,GBP, , , , , 
1057,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.067,50,01/10/2017,04/11/2017, , ,,00000002, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,456326,GBP, , , , , 
1058,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.0524,50,03/12/2017,30/12/2017, , ,,00000003, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455491,GBP, , , , , 
1059,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.0992,50,03/12/2017,30/12/2017, , ,,00000003, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455491,GBP, , , , , 
1060,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,State Of Mind,.0662,50,03/12/2017,30/12/2017, , ,,00000002, ,Nigel Philip Lowis,Peter Symphorien, , ,273071KR, ,273071KR, ,455491,GBP, , , , , 
1061,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Stay,.0253,50,01/11/2017,30/11/2017, , ,,00000073, ,Bebe Winans,Nigel Philip Lowis, , ,027521AU,T9110688705,027521AU, ,455559,EUR, , , , , 
1062,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Stay,.0179,50,01/10/2017,31/10/2017, , ,,00000053, ,Bebe Winans,Nigel Philip Lowis, , ,027521AU,T9110688705,027521AU, ,446079,EUR, , , , , 
1063,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,Stay,.0265,50,05/11/2017,02/12/2017, , ,,00000001, ,Bebe Winans,Nigel Philip Lowis, , ,027521AU,T9110688705,027521AU, ,455494,GBP, , , , , 
1064,00177149937,M,2018071,DfE,Media, ,Sunny Day,7.13,100,01/01/2018,31/03/2018,Analogy  , ,, ,181,White H,Lowis N, , ,234621DT,T9104262831,234621DT,DFE PRORATA 2017, , , , , , , 
1065,00177149937,M,2018071,DfE,Media, ,That's Love,.37,100,01/01/2018,31/03/2018,Analogy  , ,, ,181,Winans B,Lowis N,Bryan K, ,7888319X, ,7888319X,DFE PRORATA 2017, , , , , , , 
1066,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,This Time,.0118,50,01/06/2017,30/06/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,435128,GBP, , , , , 
1067,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,This Time,.0087,50,01/05/2017,31/05/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,435124,GBP, , , , , 
1068,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,This Time,.0175,50,01/04/2017,30/04/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,435122,GBP, , , , , 
1069,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,This Time,.0118,50,01/04/2017,30/04/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,435122,GBP, , , , , 
1070,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,This Time,.0224,50,01/05/2017,31/05/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,435126,GBP, , , , , 
1071,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Single,Online, ,This Time,.0224,50,01/05/2017,31/05/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,435126,GBP, , , , , 
1072,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0009,50,01/07/2017,31/07/2017, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,452547,EUR, , , , , 
1073,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0005,50,01/10/2017,31/10/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455898,EUR, , , , , 
1074,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0003,50,01/07/2017,31/07/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,452547,EUR, , , , , 
1075,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0004,50,01/11/2017,30/11/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455899,EUR, , , , , 
1076,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0011,50,01/08/2017,31/08/2017, , ,,00000004, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,452548,EUR, , , , , 
1077,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0016,50,01/10/2017,31/10/2017, , ,,00000006, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455898,EUR, , , , , 
1078,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0005,50,01/11/2017,30/11/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455899,EUR, , , , , 
1079,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.017,50,01/10/2017,31/10/2017, , ,,00000031, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455553,EUR, , , , , 
1080,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0143,50,01/07/2017,31/07/2017, , ,,00000026, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,452720,EUR, , , , , 
1081,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0137,50,01/12/2017,31/12/2017, , ,,00000024, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455555,EUR, , , , , 
1082,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0094,50,01/11/2017,30/11/2017, , ,,00000017, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455554,EUR, , , , , 
1083,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0155,50,01/11/2017,30/11/2017, , ,,00000028, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455554,EUR, , , , , 
1084,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0238,50,01/08/2017,31/08/2017, , ,,00000022, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,452721,EUR, , , , , 
1085,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0211,50,01/12/2017,31/12/2017, , ,,00000037, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455555,EUR, , , , , 
1086,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.023,50,01/10/2017,31/10/2017, , ,,00000042, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455553,EUR, , , , , 
1087,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0199,50,01/11/2017,30/11/2017, , ,,00000036, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455554,EUR, , , , , 
1088,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0005,50,01/12/2017,31/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455555,EUR, , , , , 
1089,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0074,50,01/09/2017,30/09/2017, , ,,00000013, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,452722,EUR, , , , , 
1090,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0091,50,01/09/2017,30/09/2017, , ,,00000016, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,452722,EUR, , , , , 
1091,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0087,50,01/10/2017,31/10/2017, , ,,00000016, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455553,EUR, , , , , 
1092,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0176,50,01/07/2017,31/07/2017, , ,,00000032, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,452720,EUR, , , , , 
1093,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0093,50,01/07/2017,31/07/2017, , ,,00000017, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,452720,EUR, , , , , 
1094,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0254,50,01/08/2017,31/08/2017, , ,,00000047, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,452721,EUR, , , , , 
1095,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0108,50,01/12/2017,31/12/2017, , ,,00000019, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455555,EUR, , , , , 
1096,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0238,50,01/09/2017,30/09/2017, , ,,00000042, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,452722,EUR, , , , , 
1097,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,This Time,.0171,50,01/07/2017,30/09/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446082,EUR, , , , , 
1098,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,This Time,.0569,50,01/07/2017,30/09/2017, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446082,EUR, , , , , 
