WRITERS,SOURCE,TERRITORY,REVENUE_TYPE,USAGE,SONG_ID,SONG_TITLE,NOTES,CONFIG,SELECTION,UNITS,BEG_PER,End_PER,AMOUNT_RECEIVED,SHARE,ROYALTY_AMT
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-BA General - Background/Foreground TOUCHTUNES","","",0,"07/01/2018","09/30/2018",1.072850,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",2014,"09/01/2016","01/31/2019",.901110,15.000000,.135167
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",1717,"10/01/2016","02/28/2019",.906350,15.000000,.135953
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STINGRAY MUSIC USA INC.","DOMESTIC","KARAOKE","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",12,"10/01/2018","12/31/2018",.017000,15.000000,.002550
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STINGRAY MUSIC USA INC.","DOMESTIC","KARAOKE","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",1,"07/01/2018","09/30/2018",.093000,15.000000,.013950
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STINGRAY MUSIC USA INC.","DOMESTIC","KARAOKE","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",19,"07/01/2018","09/30/2018",1.271000,15.000000,.190650
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STINGRAY MUSIC USA INC.","DOMESTIC","KARAOKE","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",18,"07/01/2018","09/30/2018",.027000,15.000000,.004050
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STINGRAY MUSIC USA INC.","DOMESTIC","KARAOKE","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",14,"10/01/2018","12/31/2018",1.167000,15.000000,.175050
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STINGRAY MUSIC USA INC.","DOMESTIC","KARAOKE","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",1,"10/01/2018","12/31/2018",.134000,15.000000,.020100
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","KODA","DENMARK","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"07/01/2018","12/31/2018",.044396,13.670000,.006069
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","WARNER MUSIC CANADA","CANADA","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",3,"10/01/2018","12/31/2018",.075647,14.670000,.011097
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","WARNER MUSIC CANADA","CANADA","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",1,"10/01/2018","12/31/2018",.027508,14.670000,.004035
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","WARNER MUSIC CANADA","CANADA","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",1,"10/01/2018","12/31/2018",.027508,14.670000,.004035
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","WARNER MUSIC CANADA","CANADA","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",27,"10/01/2018","12/31/2018",.694577,14.670000,.101894
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","AMCOS","AUSTRALIA","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Amcos One Off Distribution Client","","",365,"10/01/2018","12/31/2018",.006592,13.670000,.000901
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","SOCIEDAD GENERAL DE AUTORES DE ESPANA","SPAIN","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",11,"01/01/2017","06/30/2018",.893490,13.670000,.122140
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","SOCIEDAD GENERAL DE AUTORES DE ESPANA","SPAIN","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",9,"04/01/2018","09/30/2018",.028592,13.670000,.003909
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","BUMA STEMRA","HOLLAND","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","48469",0,"07/01/2018","09/30/2018",.065052,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - SLACKER","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",499,"08/01/2008","09/30/2018",.489720,15.000000,.073458
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",333,"12/01/2016","12/31/2018",.380690,15.000000,.057104
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",179,"07/01/2018","09/30/2018",.188500,15.000000,.028275
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",18,"11/01/2014","01/31/2019",.025340,15.000000,.003801
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",72,"11/01/2014","06/30/2018",.088490,15.000000,.013274
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - SOUNDCLOUD","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",68,"02/01/2016","12/31/2018",.031180,15.000000,.004677
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",23,"11/01/2014","02/28/2019",.032460,15.000000,.004869
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - SOUNDCLOUD","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USSYS1020376",0,"01/01/2015","02/28/2019",.000940,15.000000,.000141
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - SOUNDCLOUD","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",18,"01/01/2015","02/28/2019",.011250,15.000000,.001688
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",98,"04/01/2015","09/30/2018",.127220,15.000000,.019083
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - SOUNDCLOUD","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",30,"06/01/2018","01/31/2019",.011440,15.000000,.001716
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",6,"07/01/2014","01/31/2019",.007270,15.000000,.001091
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",2015,"11/01/2016","02/28/2019",3.173740,15.000000,.476061
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",4,"05/01/2017","02/28/2019",.004760,15.000000,.000714
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDFPERST","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","ITUNES INDONESIA","","",34,"07/01/2018","12/31/2018",.003588,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","JOOX","","",2,"07/01/2018","12/31/2018",.001196,15.185000,.000182
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","ITUNES INDONESIA","","",34,"07/01/2018","12/31/2018",.013156,15.185000,.001998
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","ITUNES CAMBODIA","","",1,"07/01/2018","12/31/2018",.003588,15.185000,.000545
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","DPDFPERST","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"01/01/2018","03/31/2018",.217246,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","WARNER MUSIC GROUP","DOMESTIC","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","USWB19904060","Digit","G020000000SB54",218,"10/01/2018","12/31/2018",19.840000,15.000000,2.976000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","WARNER MUSIC GROUP","DOMESTIC","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","R8RHD0622654","Digit","G020000378048T",3,"10/01/2018","12/31/2018",.120000,15.000000,.018000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","DPDFPERST","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Zpoistupoovani zaznamu/stream / SPOTIFY","","",32,"04/01/2018","06/30/2018",.000855,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","BROADMECH","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Neadresny stream Dle rozúEtovanych vynosu z : ostatni rozhlasové stanice / Country radia","","",30,"07/01/2018","09/30/2018",.000855,13.670000,.000117
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","BROADMECH","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Ostatni rozhlasové stanice / Country radia","","",0,"07/01/2018","07/31/2018",.321157,13.670000,.043902
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","BROADMECH","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Ostatni rozhlasové stanice / Country radia","","",7,"09/01/2018","09/30/2018",.206550,13.670000,.028235
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","BROADMECH","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Ostatni rozhlasové stanice / Country radia","","",12,"08/01/2018","08/31/2018",.350665,13.670000,.047936
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","APRA","NEWZEALAND","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"07/01/2018","09/30/2018",.076024,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","YOKEE KARAOKE AND PIANO","ISRAEL","KARAOKE","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Highway 101","","",9,"04/01/2018","06/30/2018",.003521,13.670000,.000481
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","APRA","AUSTRALIA","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"07/01/2018","09/30/2018",.230706,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MECHANICAL COPYRIGHT PROTECTION SOCIETY LIMITED","UK","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","WARNER/GEMA - IE","","190295837587",5,"10/01/2018","12/31/2018",.013057,13.670000,.001785
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MECHANICAL COPYRIGHT PROTECTION SOCIETY LIMITED","UK","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","WARNER/GEMA - UK","","825646305407",273,"10/01/2018","12/31/2018",.731188,13.670000,.099953
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MECHANICAL COPYRIGHT PROTECTION SOCIETY LIMITED","UK","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","WARNER/GEMA - IE","","825646305407",489,"10/01/2018","12/31/2018",1.475433,13.670000,.201692
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","YOUTUBE","","",13778,"11/01/2018","11/30/2018",5.661126,15.000000,.849169
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","YOUTUBE / RED","","",486,"11/01/2018","11/30/2018",.980251,15.000000,.147038
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"04/01/2017","06/30/2017",.010212,13.670000,.001396
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"06/01/2016","09/30/2016",.010212,13.670000,.001396
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"09/01/2016","12/31/2016",.008024,13.670000,.001097
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"04/01/2017","06/30/2017",.012400,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PRS","UK","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"01/01/2017","03/31/2018",.474547,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"06/01/2016","09/30/2016",.011670,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"09/01/2016","12/31/2016",.010211,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PRS","UK","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"01/01/2016","12/31/2017",.127774,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","YOUTUBE / RED","","",448,"12/01/2018","12/31/2018",.840323,15.000000,.126048
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","SCD","CHILE","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","SPOTIFY","","",0,"07/01/2015","06/30/2018",.002279,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","YOUTUBE","","",14048,"12/01/2018","12/31/2018",6.612478,15.000000,.991872
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","YOKEE KARAOKE AND PIANO","ISRAEL","KARAOKE","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Highway 101","","",12,"10/01/2018","12/31/2018",.199733,13.670000,.027304
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","SCD","CHILE","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","ITUNES","","",0,"07/01/2015","06/30/2018",.002683,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","TAIYO MUSIC INC.","JAPAN","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"10/01/2018","12/31/2018",.044324,15.185000,.006731
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","TAIYO MUSIC INC.","JAPAN","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"10/01/2018","12/31/2018",.008865,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","TAIYO MUSIC INC.","JAPAN","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"10/01/2018","12/31/2018",.026595,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","TONO","NORWAY","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","NRK1 / NORTHERN EXPOSURE SESONG 4 - CRIME AND PUNISHMENT","","TV",0,"01/01/2018","09/30/2018",2.799807,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","WARNER MUSIC GROUP","DOMESTIC","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","W81WHI0614","CD Lo","75992625326",35,"10/01/2018","12/31/2018",1.440000,15.000000,.216000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","WARNER MUSIC GROUP","DOMESTIC","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","W81WHI0615","CD Lo","75992560825",30,"10/01/2018","12/31/2018",2.490000,15.000000,.373500
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","HAL LEONARD CORPORATION","DOMESTIC","PRINT","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"07/01/2018","12/31/2018",.080000,15.000000,.012000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",501,"12/01/2012","02/28/2019",.021240,15.000000,.003186
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",1084,"12/01/2012","12/31/2018",.060220,15.000000,.009033
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","USWB19904060",482,"10/01/2018","01/31/2019",.020190,15.000000,.003029
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","MECHANICAL","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","0190295837587",67,"07/01/2018","12/31/2018",.240395,15.185000,.036504
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","APPLE MUSIC HONG KONG 2017Q4","","",3,"07/01/2018","12/31/2018",.001196,15.185000,.000182
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","APPLE MUSIC HONG KONG 2017Q3","","",1,"07/01/2018","12/31/2018",.001196,15.185000,.000182
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",19,"07/01/2018","12/31/2018",.001196,15.185000,.000182
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","APPLE MUSIC HONG KONG 2018Q1","","",3,"07/01/2018","12/31/2018",.002392,15.185000,.000363
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","APPLE MUSIC INDONESIA 2017Q3","","",52,"07/01/2018","12/31/2018",.007176,15.185000,.001090
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","APPLE MUSIC INDONESIA 2017Q4","","",24,"07/01/2018","12/31/2018",.003588,15.185000,.000545
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","The Warner Music Group","","",8,"07/01/2018","12/31/2018",.013156,15.185000,.001998
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Ostatni rozhlasové stanice / Country radia","","",0,"08/01/2018","08/31/2018",.350665,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Zpoistupoovani zaznamu/stream / SPOTIFY","","",32,"04/01/2018","06/30/2018",.000427,13.670000,.000058
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Neadresny stream Dle rozúEtovanych vynosu z : ostatni rozhlasové stanice / Country radia","","",30,"07/01/2018","09/30/2018",.000855,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Ostatni rozhlasové stanice / Country radia","","",0,"07/01/2018","07/31/2018",.321158,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","OSA","CZECHOSLO","FORPERFORM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Ostatni rozhlasové stanice / Country radia","","",0,"09/01/2018","09/30/2018",.206550,.000000,.000000
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","WORKINGGIR","WORKING GIRL'S DREAM","","","US-HM8-05-61990",1,"12/01/2012","12/31/2018",.000030,45.000000,.000014
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","WORKINGGIR","WORKING GIRL'S DREAM","","","US-HM8-05-61990",1,"10/01/2018","01/31/2019",.000030,45.000000,.000014
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","WORKINGGIR","WORKING GIRL'S DREAM","","","US-HM8-05-61990",1,"12/01/2012","02/28/2019",.000030,45.000000,.000014
"RON HELLARD\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YES","YES!","Use: GN-AM Internet Audio and Music Videos Pandora Premium","","",0,"07/01/2018","09/30/2018",.000090,.000000,.000000
"RON HELLARD\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YES","YES!","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2018","09/30/2018",.000090,.000000,.000000
"RON HELLARD\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YES","YES!","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION","","",0,"07/01/2018","09/30/2018",.000190,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-AM Internet Audio and Music Videos YOUTUBE MUSIC","","",0,"07/01/2018","09/30/2018",.001210,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-IN General - Internet Streaming TIDAL","","",0,"07/01/2018","09/30/2018",.001120,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2018","09/30/2018",.014230,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-BA General - Background/Foreground AMI","","",0,"07/01/2018","09/30/2018",.033660,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-AM Internet Audio and Music Videos Google Play Music","","",0,"07/01/2018","09/30/2018",.010230,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-ML Internet Audio  Music Video  General Entertainment YOUTUBE - AUDIO PERFORMANCES","","",0,"07/01/2018","09/30/2018",.009300,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-AM Internet Audio and Music Videos YOUTUBE PREMIUM","","",0,"07/01/2018","09/30/2018",.006230,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-IN General - Internet Streaming SLACKER - WWW.SLACKER.COM","","",0,"07/01/2018","09/30/2018",.004840,.000000,.000000
