SESAC QUARTERLY Royalty Statement: 2020/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affiliate Name: JACOB LEE SOOTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affiliate No: 483800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distribution Period: April 2020 - June 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Distribution Date: September 30, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Qtr,Song #,Song Title,%Shares,Production Title,Episode Title,Episode Number,Perf/Air Date,Network,Establishment/Source,Album Title,Artist,Payment Type,Chart,Position,Pay #,Synd,Strip,End Air Dt,Medium,Coverage,Pay Code,Day Part,Perf Category,Perf Type,Perf Duration,Performance,Occur,Society Abbrv,Society Country,Earnings
2020,2,690272138,COME THOU LONG EXPECTED JESUS,0.25,,,,,,GOOGLEPLAY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.02635731
2020,2,690272138,COME THOU LONG EXPECTED JESUS,0.25,,,,,,APPLE MUSIC  BEATS,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.07211651
2020,2,690272138,COME THOU LONG EXPECTED JESUS,0.25,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,27,,SESAC,USA,0.000408
2020,2,690272138,COME THOU LONG EXPECTED JESUS,0.25,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,9807,,SESAC,USA,0.00335
2020,2,690272138,COME THOU LONG EXPECTED JESUS,0.25,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,9807,,SESAC,USA,0.01
2020,2,690272138,COME THOU LONG EXPECTED JESUS,0.25,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,9807,,SESAC,USA,0.19
2020,2,690272138,COME THOU LONG EXPECTED JESUS,0.25,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,9807,,SESAC,USA,0.17
2020,2,690272138,COME THOU LONG EXPECTED JESUS,0.25,,,,,,SIRIUS XM,,, , ,0,0, ,,,General, ,0,,SATELLITE RADIO,,,4,,SESAC,USA,1.23
2020,2,690272138,COME THOU LONG EXPECTED JESUS,0.25,,,,,,SPOTIFY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.07211651
2020,2,690272138,COME THOU LONG EXPECTED JESUS,0.25,,,,,,MUZ,,, , ,0,0, ,,,General, ,0,,BACKGROUND MUSIC SERVICES,,,38,,SESAC,USA,1.05
2020,2,690272138,COME THOU LONG EXPECTED JESUS,0.25,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1645,,SESAC,USA,0.07
2020,2,690354861,HEAVEN IS HERE,0.1666,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,26,,SESAC,USA,0.000272
2020,2,690354861,HEAVEN IS HERE,0.1666,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,27000,,SESAC,USA,0.02
2020,2,690354861,HEAVEN IS HERE,0.1666,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,27000,,SESAC,USA,0.00612
2020,2,690354861,HEAVEN IS HERE,0.1666,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,27000,,SESAC,USA,0.35
2020,2,690354861,HEAVEN IS HERE,0.1666,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,27000,,SESAC,USA,0.32
2020,2,690354861,HEAVEN IS HERE,0.1666,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,3674,,SESAC,USA,0.11
2020,2,690354861,HEAVEN IS HERE,0.1666,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,14,,SESAC,USA,0.000272
2020,2,690354902,NEVER STOP,0.1666,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,98037,,SESAC,USA,0.02
2020,2,690354902,NEVER STOP,0.1666,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,124,,SESAC,USA,0.00122
2020,2,690354902,NEVER STOP,0.1666,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,2,,SESAC,USA,0.0000272
2020,2,55356311,DEEPER AND DEEPER,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,4966,,SESAC,USA,0.00528
2020,2,690354902,NEVER STOP,0.1666,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,63528,,SESAC,USA,2.03
2020,2,55356311,DEEPER AND DEEPER,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,4966,,SESAC,USA,0.06
2020,2,690354902,NEVER STOP,0.1666,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,98037,,SESAC,USA,0.1
2020,2,55259477,I LOOK TO THE KING,0.1666,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,20919,,SESAC,USA,0.25
2020,2,55259477,I LOOK TO THE KING,0.1666,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,20919,,SESAC,USA,0.27
2020,2,690354902,NEVER STOP,0.1666,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,98037,,SESAC,USA,1.27
2020,2,690354902,NEVER STOP,0.1666,,,,,,SPOTIFY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.16612437
2020,2,55356311,DEEPER AND DEEPER,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,4966,,SESAC,USA,0.00112
2020,2,55356311,DEEPER AND DEEPER,0.1667,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,37,,SESAC,USA,0.000381
2020,2,55356311,DEEPER AND DEEPER,0.1667,,,,,,PLAYNETWORK,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1,,SESAC,USA,0.00248
2020,2,55259477,I LOOK TO THE KING,0.1666,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,20919,,SESAC,USA,0.02
2020,2,55259477,I LOOK TO THE KING,0.1666,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,20919,,SESAC,USA,0.00473
2020,2,55259477,I LOOK TO THE KING,0.1666,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,88,,SESAC,USA,0.00087
2020,2,55259477,I LOOK TO THE KING,0.1666,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,8,,SESAC,USA,0.000163
2020,2,55356311,DEEPER AND DEEPER,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,17240,,SESAC,USA,0.55
2020,2,55259477,I LOOK TO THE KING,0.1666,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,235,,SESAC,USA,0.00755
2020,2,690354902,NEVER STOP,0.1666,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,98037,,SESAC,USA,1.17
2020,2,55356311,DEEPER AND DEEPER,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,4966,,SESAC,USA,0.05
2020,2,690354902,NEVER STOP,0.1666,,,,,,APPLE MUSIC  BEATS,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.28647979
2020,2,689815229,EVERLASTING,0.125,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,822,,SESAC,USA,0.01
2020,2,688854177,I SEE THE LORD,0.125,,,,,,STREAMING AU-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.10506596
2020,2,688854177,I SEE THE LORD,0.125,,,,,,ITUNES SINGAPORE - SONY 201809,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00109443
2020,2,688854177,I SEE THE LORD,0.125,,,,,,PLATAFORMAS DIG,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,SAYCO,COLOMBIA,0.00088873
2020,2,688854177,I SEE THE LORD,0.125,,,,,,ONLINE AU-YTUBE MU [DISAG][PTS,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.01751099
2020,2,688854177,I SEE THE LORD,0.125,,,,,,UK Churches,,, , ,0,0, ,,,Live Performances, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01188
2020,2,688854177,I SEE THE LORD,0.125,,,,,,STREAMING AU-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.04085898
2020,2,688854177,I SEE THE LORD,0.125,,,,,,YOUTUBE,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.06401061
2020,2,688854177,I SEE THE LORD,0.125,,,,,,PLATAFORMAS DIG,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,SAYCO,COLOMBIA,0.0030343
2020,2,688854177,I SEE THE LORD,0.125,,,,,,GOOGLE INC,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,SAYCO,COLOMBIA,0.00021357
2020,2,688854177,I SEE THE LORD,0.125,,,,,,ONLINE AU-FACEBOOK [ANALOGOUS],,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.005837
2020,2,688854177,I SEE THE LORD,0.125,,,,,,STREAMING NZ-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.10061593
2020,2,688854177,I SEE THE LORD,0.125,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.011674
2020,2,688854177,I SEE THE LORD,0.125,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,6,,SESAC,USA,0.0000816
2020,2,688854177,I SEE THE LORD,0.125,,,,,,PLATAFORMAS DIG,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,SAYCO,COLOMBIA,0.00092712
2020,2,688854177,I SEE THE LORD,0.125,,,,,,PLATAFORMAS DIG,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,SAYCO,COLOMBIA,0.00171645
2020,2,688854177,I SEE THE LORD,0.125,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,58519,,SESAC,USA,0.04
2020,2,688854177,I SEE THE LORD,0.125,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,58519,,SESAC,USA,0.00996
2020,2,688854177,I SEE THE LORD,0.125,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,196,,SESAC,USA,0.000435
2020,2,688854177,I SEE THE LORD,0.125,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,58519,,SESAC,USA,0.57
2020,2,688854177,I SEE THE LORD,0.125,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,58519,,SESAC,USA,0.52
2020,2,688854177,I SEE THE LORD,0.125,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,89,,SESAC,USA,0.000653
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,STREAMING NZ-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.07588097
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,UNKNOWN EXPLOITATION SOURCE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,MACP,MALAYSIA,0.00190733
2020,2,690627731,HARK! THE HERALD ANGELS SING,0.25,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,78,,SESAC,USA,0.00377
2020,2,676926,ALL WILL FADE AWAY,0.1666,,,,,,PLATAFORMAS DIG,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,SAYCO,COLOMBIA,0.00006887
2020,2,676926,ALL WILL FADE AWAY,0.1666,,,,,,PLATAFORMAS DIG,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,SAYCO,COLOMBIA,0.00008658
2020,2,676926,ALL WILL FADE AWAY,0.1666,,,,,,GOOGLE INC,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,SAYCO,COLOMBIA,0.00001968
2020,2,55259476,LOVE ENDURES,0.1667,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,5,,SESAC,USA,0.0000816
2020,2,55259476,LOVE ENDURES,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,453,,SESAC,USA,0.01
2020,2,55259476,LOVE ENDURES,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1433,,SESAC,USA,0.01
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CKJJFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,4.87039366
2020,2,55259476,LOVE ENDURES,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1433,,SESAC,USA,0.01
2020,2,690674727,GREATER THINGS,0.1667,,,,,BDS,,,MACK BROCK, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,1435,,SESAC,USA,81.81
2020,2,690674727,GREATER THINGS,0.1667,,,,,BDS,,,MACK BROCK, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,1,,SESAC,USA,0.02
2020,2,55259476,LOVE ENDURES,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1433,,SESAC,USA,0.00152
2020,2,690674727,GREATER THINGS,0.1667,,,,,BDS,,,MACK BROCK, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,1350,,SESAC,USA,163.41
2020,2,690674727,GREATER THINGS,0.1667,,,,,BDS,,,MACK BROCK, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,2,,SESAC,USA,0.15
2020,2,55259476,LOVE ENDURES,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1433,,SESAC,USA,0.000326
2020,2,690674727,GREATER THINGS,0.1667,,,,,,CJYEAM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.8075025
2020,2,692286574,CRAZY LOVE,0.1667,,,,,,UCB2 High Peak Main,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.78408
2020,2,692286574,CRAZY LOVE,0.1667,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01179828
2020,2,692286574,CRAZY LOVE,0.1667,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.22416726
2020,2,692286574,CRAZY LOVE,0.1667,,,,,,iTunes,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01179828
2020,2,692286574,CRAZY LOVE,0.1667,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.23596553
2020,2,692286574,CRAZY LOVE,0.1667,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.41293968
2020,2,58450946,JEALOUS FOR MY HEART,0.1666,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,2370,,SESAC,USA,0.07
2020,2,688892812,FRONTIERS,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,80507,,SESAC,USA,0.08
2020,2,688892812,FRONTIERS,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,80507,,SESAC,USA,0.01
2020,2,688892812,FRONTIERS,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,80507,,SESAC,USA,0.96
2020,2,688892812,FRONTIERS,0.1667,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,78,,SESAC,USA,0.000789
2020,2,688892812,FRONTIERS,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,80507,,SESAC,USA,1.05
2020,2,60364200,THE SAME JESUS,0.1667,,,,,,INTERNET RADIO,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,35096,,SESAC,USA,1.27
2020,2,694159384,GLORIFY,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,190,,SESAC,USA,0.00607
2020,2,697081509,HYMN OF SURRENDER,0.05,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,14520,,SESAC,USA,0.000979
2020,2,697081509,HYMN OF SURRENDER,0.05,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,48,,SESAC,USA,0.000136
2020,2,697081509,HYMN OF SURRENDER,0.05,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,2407,,SESAC,USA,0.02
2020,2,697081509,HYMN OF SURRENDER,0.05,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,14520,,SESAC,USA,0.05
2020,2,697081509,HYMN OF SURRENDER,0.05,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,14520,,SESAC,USA,0.05
2020,2,697081509,HYMN OF SURRENDER,0.05,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,14520,,SESAC,USA,0.00462
2020,2,690760504,YOU ARE STILL HERE,0.1666,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,75627,,SESAC,USA,0.08
2020,2,690760423,OPEN THE GATES,0.1,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,7,,SESAC,USA,0.0000816
2020,2,690760423,OPEN THE GATES,0.1,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,10061,,SESAC,USA,0.19
2020,2,690760423,OPEN THE GATES,0.1,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,100267,,SESAC,USA,0.01
2020,2,690760423,OPEN THE GATES,0.1,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,100267,,SESAC,USA,0.06
2020,2,690760423,OPEN THE GATES,0.1,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,100267,,SESAC,USA,0.78
2020,2,690760423,OPEN THE GATES,0.1,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,100267,,SESAC,USA,0.72
2020,2,690760423,OPEN THE GATES,0.1,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,337,,SESAC,USA,0.000598
2020,2,690760423,OPEN THE GATES,0.1,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,278,,SESAC,USA,0.00166
2020,2,57731149,WONDER WORKING POWER,0.25,,,,,,UNKNOWN EXPLOITATION SOURCE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,MACP,MALAYSIA,0.00190733
2020,2,57731149,WONDER WORKING POWER,0.25,,,,,,ITUNES SINGAPORE - SONY 201810,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00218885
2020,2,57731149,WONDER WORKING POWER,0.25,,,,,,ITUNES SINGAPORE - SONY 201811,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00109443
2020,2,54602076,I WILL FOLLOW,1,,,,,,CCS,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,15,,SESAC,USA,0.17
2020,2,54602076,I WILL FOLLOW,1,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,30739,,SESAC,USA,5.91
2020,2,54602076,I WILL FOLLOW,1,,,,,,INTERNET RADIO,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,378,,SESAC,USA,0.08
2020,2,54602076,I WILL FOLLOW,1,,,,,BDS,,,VERTICAL WORSHIP, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,4,,SESAC,USA,0.85
2020,2,54602076,I WILL FOLLOW,1,,,,,BDS,,,JON GUERRA, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,2,,SESAC,USA,0.31
2020,2,688468291,THANK YOU FOR EVERYTHING,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,26687,,SESAC,USA,0.32
2020,2,688468291,THANK YOU FOR EVERYTHING,0.1667,,,,,,YOUTUBE,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.02986565
2020,2,688468291,THANK YOU FOR EVERYTHING,0.1667,,,,,,Radio 3.16,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,TONO,NORWAY,7.84729559
2020,2,688468291,THANK YOU FOR EVERYTHING,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,26687,,SESAC,USA,0.00607
2020,2,688468291,THANK YOU FOR EVERYTHING,0.1667,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,380,,SESAC,USA,0.00112
2020,2,54602076,I WILL FOLLOW,1,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,110909,,SESAC,USA,0.7
2020,2,54602076,I WILL FOLLOW,1,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,110909,,SESAC,USA,8.69
2020,2,48930166,MY FORTRESS,0.05,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,10155,,SESAC,USA,0.00324
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.01751099
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,STREAMING AU-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.12841395
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01179828
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.16348332
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,ITUNES SINGAPORE - SONY 201809,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00218885
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Bahamas & Western Hemisphere P,,, , ,0,0, ,,,Other, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.57024
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.02359655
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.03503214
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.42622436
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,STREAMING AU-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.11090296
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,UNKNOWN EXPLOITATION SOURCE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,MACP,MALAYSIA,0.00762933
2020,2,48930166,MY FORTRESS,0.05,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1151,,SESAC,USA,0.01
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,STREAMING NZ-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.06707729
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,ITUNES SINGAPORE - SONY 201804,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00437771
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,ONLINE AU-FACEBOOK [ANALOGOUS],,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.12841395
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.12845118
2020,2,691915979,STRENGTH OF MY LIFE,0.125,,,,,,ONLINE AU-YTUBE MU [DISAG][PTS,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.50198181
