Company Name,Company Code,Payee Name,Payee Code,Client Name,Client Code,Song Title,Song Code,Composer(s),Source Name,Source Code,Income Type Description,Income Type,Percent Received,Amount Received,Share,Contractual Rate,Contractual Code,Effective Rate,Amount Earned,Catalogue Number,Units,Price,Date Period (From),Date Period (To),Territory Name,Territory Code,Production/Episode,Production/Episode Code,Notes,Currency,Statement ID,Statement Line
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",31,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9751
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,ZUNE,ZUNE,Mechanical,01,0,0.07,100,90,14319,90,0.06,Zune (Microsoft),2,0,/,04/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,21146
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",35,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11351
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",32,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11352
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14319,90,0.04,"Google, Inc",1,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11353
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.01,100,90,14319,90,0.01,Spotify AB,15,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10224
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.05,100,90,14319,90,0.05,Spotify AB,100,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10225
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,APPLE ,APP1,Mechanical,01,0,0.04,100,90,14319,90,0.04,Apple Computer Inc.,1,0,/,11/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7214
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,APPLE ,APP1,Mechanical,01,0,0.03,100,90,14319,90,0.03,Apple Computer Inc.,1,0,/,10/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7215
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",17,0,/,08/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8557
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.09,100,90,14319,90,0.08,"Google, Inc",2,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11878
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Soulmates to Strangers,814903,Grace/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",18,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11880
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Spinster,789631,Hannah/Jett,SPOTIFY,SPOT,Mechanical,01,0,0.03,100,90,14320,90,0.03,Spotify AB,62,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7235,13505
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Spinster,789631,Hannah/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14320,90,0.02,"Google, Inc",63,0,/,09/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7225,13155
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Spinster,789631,Hannah/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14320,90,0.01,"Google, Inc",29,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14799
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Spinster,789631,Hannah/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.03,100,90,14320,90,0.03,"Google, Inc",1,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14800
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Spinster,789631,Hannah/Jett,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14320,90,0.04,"Google, Inc",1,0,/,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7226,12476
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,SYBIL VANE WAS ILL,576244,ALVA/DIAZ/DIAZ,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",23,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11324
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,SYBIL VANE WAS ILL,576244,ALVA/DIAZ/DIAZ,SPOTIFY,SPOT,Mechanical,01,0,0.01,100,90,14319,90,0.01,Spotify AB,10,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10204
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Take It Or Leave It,789633,Jett,SOCAN,SOCA,Digital Internet,17,25,0.01,100,90,14319,90,0.01,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17403
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TALKIN' BOUT MY BABY,575283,JETT/LAGUNA,APPLE ,APP1,Mechanical,01,0,0.09,100,90,14319,90,0.08,Apple Computer Inc.,3,0,/,11/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7189
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TALKIN' BOUT MY BABY,575283,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",8,0,/,03/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7227,9697
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TALKIN' BOUT MY BABY,575283,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.05,100,90,14319,90,0.05,"Google, Inc",1,0,/,09/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11842
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TALKIN' BOUT MY BABY,575283,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.05,100,90,14319,90,0.05,"Google, Inc",1,0,/,09/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11843
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TALKIN' BOUT MY BABY,575283,JETT/LAGUNA,APPLE ,APP1,Mechanical,01,0,0.09,100,90,14319,90,0.08,Apple Computer Inc.,3,0,/,11/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7188
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.81,100,90,14319,90,0.73,"Google, Inc",19,0,/,03/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7227,9671
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.03,100,90,14319,90,0.03,"Google, Inc",38,0,/,03/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7227,9672
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.16,100,90,14319,90,0.14,"Google, Inc",236,0,/,03/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7227,9673
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.74,100,90,14319,90,0.67,"Google, Inc",18,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10198
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.87,100,90,14319,90,0.78,"Google, Inc",15,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9717
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,SOCAN,SOCA,Satellite Radio,09,50,5.72,100,90,14319,90,5.15,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17385
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,SOCAN,SOCA,Digital Internet,17,50,0.07,100,90,14319,90,0.06,,0,0,04/2016,06/2016,Canada,CAN,,0,JETT PACK MUS INC,CAD,7188,17386
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.05,100,90,14319,90,0.05,"Google, Inc",1,0,/,09/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11805
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.82,100,90,14319,90,0.74,"Google, Inc",19,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11806
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14319,90,0.02,"Google, Inc",24,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11807
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.08,100,90,14319,90,0.07,"Google, Inc",109,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11808
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,APPLE ,APP1,Mechanical,01,0,0.53,100,90,14319,90,0.48,Apple Computer Inc.,18,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7169
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,APPLE ,APP1,Mechanical,01,0,3.09,100,90,14319,90,2.78,Apple Computer Inc.,72,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7170
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,APPLE ,APP1,Mechanical,01,0,0.16,100,90,14319,90,0.14,Apple Computer Inc.,3,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7171
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.05,100,90,14319,90,0.05,"Google, Inc",1,0,/,12/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7237,7966
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.32,100,90,14319,90,0.29,"Google, Inc",7,0,/,12/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7237,7967
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",9,0,/,12/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7237,7968
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14319,90,0.02,"Google, Inc",25,0,/,12/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7237,7969
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.69,100,90,14319,90,0.62,"Google, Inc",13,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11312
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14319,90,0.02,"Google, Inc",17,0,/,06/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7230,9864
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.24,100,90,14319,90,0.22,"Google, Inc",6,0,/,06/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7230,9865
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.19,100,90,14319,90,0.17,"Google, Inc",4,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8505
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THE FRENCH SONG,575282,JETT/LAGUNA,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",18,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8506
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THEIR  CELL,576246,ALVA/DIAZ/DIAZ,SPOTIFY,SPOT,Mechanical,01,0,0.03,100,90,14319,90,0.03,Spotify AB,187,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7232,8689
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THEIR  CELL,576246,ALVA/DIAZ/DIAZ,SPOTIFY,SPOT,Mechanical,01,0,0.37,100,90,14319,90,0.33,Spotify AB,391,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10203
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THEIR  CELL,576246,ALVA/DIAZ/DIAZ,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14319,90,0.04,"Google, Inc",64,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11323
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THEIR  CELL,576246,ALVA/DIAZ/DIAZ,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",22,0,/,03/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7227,9694
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THEIR  CELL,576246,ALVA/DIAZ/DIAZ,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14319,90,0.02,"Google, Inc",24,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10209
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THEIR  CELL,576246,ALVA/DIAZ/DIAZ,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",15,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11837
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,THEIR  CELL,576246,ALVA/DIAZ/DIAZ,"Google, Inc.",GOOG,Mechanical,01,0,0.06,100,90,14319,90,0.05,"Google, Inc",98,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9728
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",6,0,/,12/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7237,8001
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",19,0,/,09/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8550
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,APPLE ,APP1,Mechanical,01,0,0.07,100,90,14319,90,0.06,Apple Computer Inc.,1,0,/,11/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7206
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,APPLE ,APP1,Mechanical,01,0,0.26,100,90,14319,90,0.23,Apple Computer Inc.,3,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7207
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14319,90,0.04,"Google, Inc",68,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11339
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",19,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11340
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.09,100,90,14319,90,0.08,"Google, Inc",1,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11341
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,ZUNE,ZUNE,Mechanical,01,0,0.13,100,90,14319,90,0.12,Zune (Microsoft),2,0,/,04/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,21142
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,SPOTIFY,SPOT,Mechanical,01,0,0.12,100,90,14319,90,0.11,Spotify AB,133,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10216
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,SPOTIFY,SPOT,Mechanical,01,0,0.02,100,90,14319,90,0.02,Spotify AB,20,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10217
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.19,100,90,14319,90,0.17,"Google, Inc",2,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11865
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.18,100,90,14319,90,0.16,"Google, Inc",1,0,/,09/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11866
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",19,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11868
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.03,100,90,14319,90,0.03,"Google, Inc",40,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10222
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",21,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10223
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.18,100,90,14319,90,0.16,"Google, Inc",1,0,/,03/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7227,9715
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.03,100,90,14319,90,0.03,"Google, Inc",39,0,/,03/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7227,9717
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,SPOTIFY,SPOT,Mechanical,01,0,0.02,100,90,14319,90,0.02,Spotify AB,96,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7232,8702
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14319,90,0.02,"Google, Inc",19,0,/,06/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7230,9908
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.26,100,90,14319,90,0.23,"Google, Inc",2,0,/,03/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7230,9910
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",12,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9742
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,TMI,814905,Cangialosi/Jett/Laguna/Price,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14319,90,0.04,"Google, Inc",60,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9743
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Torture,789634,Jett/Laguna/Vallance,SPOTIFY,SPOT,Mechanical,01,0,0.03,100,90,14320,90,0.03,Spotify AB,64,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7235,13502
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Torture,789634,Jett/Laguna/Vallance,"Google, Inc.",GOOG,Mechanical,01,0,0.03,100,90,14320,90,0.03,"Google, Inc",1,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14794
